,event_id,timestamp,subject_id,session_index,plane,setup,task,block,trial_index,stim_type,headpose_offset_azi,headpose_offset_ele,stim_filename,stim_level,mgb_level,fluctuation,speaker_id,speaker_proc,speaker_chan,stim_azi,stim_ele,stim_dist,resp_azi,resp_ele,resp_dist,reaction_time
0,,2024-07-09 08:43:59,sub_102,3,distance,cathedral,localisation_accuracy,1,0,babble,,,babble-reversed_n13_p318-three-p229-one-p256-eight-p245-five-p248-four-p284-nine.wav,93.28663928007,30,0.4056426504153773,10,RX81,11,0.0,0.0,12.0,0,0,10.023460410557185,4.077799320220947
0,,2024-07-09 08:44:03,sub_102,3,distance,cathedral,localisation_accuracy,1,1,babble,,,babble-reversed_n13_p256-eight-p229-three-p307-nine-p245-five-p248-four-p268-two.wav,88.9630489740756,30,-0.46456276420492015,4,RX81,5,0.0,0.0,6.0,0,0,6.064516129032258,3.1090965270996094
0,,2024-07-09 08:44:08,sub_102,3,distance,cathedral,localisation_accuracy,1,2,babble,,,babble-reversed_n13_p318-five-p256-nine-p307-two-p245-eight-p248-one-p284-four.wav,86.35756631453569,30,0.22574944342491732,1,RX81,2,0.0,0.0,3.0,0,0,3.6011730205278596,3.6090598106384277
0,,2024-07-09 08:44:13,sub_102,3,distance,cathedral,localisation_accuracy,1,3,babble,,,babble-reversed_n13_p256-three-p318-two-p229-nine-p248-four-p284-one-p268-eight.wav,90.60381344583448,30,0.37739860106942924,5,RX81,6,0.0,0.0,7.0,0,0,9.304985337243403,4.124671697616577
0,,2024-07-09 08:44:18,sub_102,3,distance,cathedral,localisation_accuracy,1,4,babble,,,babble-reversed_n13_p256-eight-p229-three-p307-nine-p245-five-p248-four-p268-two.wav,91.83257998982938,30,0.3493110837285598,6,RX81,7,0.0,0.0,8.0,0,0,7.35483870967742,3.9371862411499023
0,,2024-07-09 08:44:22,sub_102,3,distance,cathedral,localisation_accuracy,1,5,babble,,,babble-reversed_n13_p256-eight-p229-three-p307-nine-p245-five-p248-four-p268-two.wav,91.99324890778752,30,0.3544262566961265,7,RX81,8,0.0,0.0,9.0,0,0,9.744868035190617,2.8591108322143555
0,,2024-07-09 08:44:26,sub_102,3,distance,cathedral,localisation_accuracy,1,6,babble,,,babble-reversed_n13_p229-five-p318-two-p307-eight-p268-three-p248-four-p245-one.wav,87.29199128203837,30,-0.4005350164290342,2,RX81,3,0.0,0.0,4.0,0,0,5.184750733137831,3.0622246265411377
0,,2024-07-09 08:44:30,sub_102,3,distance,cathedral,localisation_accuracy,1,7,babble,,,babble-reversed_n13_p318-five-p229-four-p256-eight-p284-one-p245-three-p248-two.wav,88.84967814383714,30,-0.42349378193171916,3,RX81,4,0.0,0.0,5.0,0,0,7.530791788856305,2.671644926071167
0,,2024-07-09 08:44:37,sub_102,3,distance,cathedral,localisation_accuracy,1,8,babble,,,babble-reversed_n13_p229-three-p256-one-p307-two-p284-eight-p268-five-p248-nine.wav,84.55249008327499,30,0.22637060333852266,0,RX81,1,0.0,0.0,2.0,0,0,2.780058651026393,5.749559640884399
0,,2024-07-09 08:44:43,sub_102,3,distance,cathedral,localisation_accuracy,1,9,babble,,,babble-reversed_n13_p256-three-p318-two-p229-nine-p248-four-p284-one-p268-eight.wav,92.17855502039393,30,0.24341319970273245,9,RX81,10,0.0,0.0,11.0,0,0,11.064516129032258,4.999611139297485
0,,2024-07-09 08:44:48,sub_102,3,distance,cathedral,localisation_accuracy,1,10,babble,,,babble-reversed_n13_p318-four-p256-five-p229-three-p284-one-p245-eight-p248-nine.wav,91.93538544106123,30,-0.11264729596625189,8,RX81,9,0.0,0.0,10.0,0,0,11.768328445747802,3.4215941429138184
0,,2024-07-09 08:44:59,sub_102,3,distance,cathedral,localisation_accuracy,1,11,babble,,,babble-reversed_n13_p256-four-p229-eight-p307-five-p248-three-p245-one-p284-two.wav,84.40522931429567,30,0.006613561540913082,0,RX81,1,0.0,0.0,2.0,0,0,2.4428152492668627,9.811826467514038
0,,2024-07-09 08:45:06,sub_102,3,distance,cathedral,localisation_accuracy,1,12,babble,,,babble-reversed_n13_p229-nine-p318-one-p307-two-p248-eight-p245-five-p284-four.wav,93.10030461963208,30,0.14129792857020684,10,RX81,11,0.0,0.0,12.0,0,0,10.844574780058652,6.030766248703003
0,,2024-07-09 08:45:11,sub_102,3,distance,cathedral,localisation_accuracy,1,13,babble,,,babble-reversed_n13_p229-one-p318-eight-p256-three-p268-nine-p248-five-p284-four.wav,91.78887559461965,30,-0.30384175287248705,9,RX81,10,0.0,0.0,11.0,0,0,11.841642228739003,4.484571695327759
