,event_id,timestamp,subject_id,session_index,plane,setup,task,block,trial_index,stim_type,headpose_offset_azi,headpose_offset_ele,stim_filename,stim_level,mgb_level,fluctuation,speaker_id,speaker_proc,speaker_chan,stim_azi,stim_ele,stim_dist,resp_azi,resp_ele,resp_dist,reaction_time
0,,2024-07-03 15:11:15,sub_107,3,distance,cathedral,localisation_accuracy,1,0,pinknoise,,,pinknoise_0.wav,92.31039313359781,30,0.4308369716378948,9,RX81,10,0.0,0.0,11.0,0,0,10.727272727272728,4.952270030975342
0,,2024-07-03 15:11:20,sub_107,3,distance,cathedral,localisation_accuracy,1,1,pinknoise,,,pinknoise_8.wav,91.6206757569922,30,0.04528899287506649,6,RX81,7,0.0,0.0,8.0,0,0,11.240469208211145,3.5444672107696533
0,,2024-07-03 15:11:25,sub_107,3,distance,cathedral,localisation_accuracy,1,2,pinknoise,,,pinknoise_8.wav,84.0813966005503,30,-0.47103804204691335,0,RX81,1,0.0,0.0,2.0,0,0,5.126099706744869,4.203019618988037
0,,2024-07-03 15:11:30,sub_107,3,distance,cathedral,localisation_accuracy,1,3,pinknoise,,,pinknoise_6.wav,92.17087356465781,30,0.2205836413224831,8,RX81,9,0.0,0.0,10.0,0,0,10.697947214076247,3.9673731327056885
0,,2024-07-03 15:11:35,sub_107,3,distance,cathedral,localisation_accuracy,1,4,pinknoise,,,pinknoise_9.wav,89.37013674407629,30,0.07547649227065434,4,RX81,5,0.0,0.0,6.0,0,0,11.284457478005866,2.936469316482544
0,,2024-07-03 15:11:39,sub_107,3,distance,cathedral,localisation_accuracy,1,5,pinknoise,,,pinknoise_7.wav,90.39734156178912,30,0.07995417561657214,5,RX81,6,0.0,0.0,7.0,0,0,11.651026392961878,2.8754723072052
0,,2024-07-03 15:11:43,sub_107,3,distance,cathedral,localisation_accuracy,1,6,pinknoise,,,pinknoise_0.wav,92.68749042306465,30,-0.4361863268836046,10,RX81,11,0.0,0.0,12.0,0,0,11.43108504398827,3.0309436321258545
0,,2024-07-03 15:11:47,sub_107,3,distance,cathedral,localisation_accuracy,1,7,pinknoise,,,pinknoise_8.wav,91.85696993451046,30,0.16452964065487874,7,RX81,8,0.0,0.0,9.0,0,0,11.533724340175954,3.4696297645568848
0,,2024-07-03 15:11:51,sub_107,3,distance,cathedral,localisation_accuracy,1,8,pinknoise,,,pinknoise_8.wav,88.93132855410721,30,-0.3086120248408514,3,RX81,4,0.0,0.0,5.0,0,0,10.023460410557185,2.591303825378418
0,,2024-07-03 15:11:56,sub_107,3,distance,cathedral,localisation_accuracy,1,9,pinknoise,,,pinknoise_1.wav,86.09834362606504,30,-0.15399002409207796,1,RX81,2,0.0,0.0,3.0,0,0,4.935483870967742,3.822597026824951
0,,2024-07-03 15:12:00,sub_107,3,distance,cathedral,localisation_accuracy,1,10,pinknoise,,,pinknoise_2.wav,87.70952687948028,30,0.2019784975515898,2,RX81,3,0.0,0.0,4.0,0,0,7.061583577712611,3.0153026580810547
0,,2024-07-03 15:12:04,sub_107,3,distance,cathedral,localisation_accuracy,1,11,pinknoise,,,pinknoise_9.wav,86.18697888472045,30,-0.0246866028967353,1,RX81,2,0.0,0.0,3.0,0,0,6.211143695014663,2.717877149581909
0,,2024-07-03 15:12:09,sub_107,3,distance,cathedral,localisation_accuracy,1,12,pinknoise,,,pinknoise_0.wav,84.25529925351661,30,-0.21548551342299316,0,RX81,1,0.0,0.0,2.0,0,0,4.466275659824047,3.1256725788116455
0,,2024-07-03 15:12:13,sub_107,3,distance,cathedral,localisation_accuracy,1,13,pinknoise,,,pinknoise_1.wav,89.19709153286624,30,-0.15528006183073761,4,RX81,5,0.0,0.0,6.0,0,0,9.304985337243403,3.452761173248291
0,,2024-07-03 15:12:18,sub_107,3,distance,cathedral,localisation_accuracy,1,14,pinknoise,,,pinknoise_2.wav,92.29229150457601,30,0.40503469498209743,9,RX81,10,0.0,0.0,11.0,0,0,11.211143695014664,3.6099934577941895
0,,2024-07-03 15:12:22,sub_107,3,distance,cathedral,localisation_accuracy,1,15,pinknoise,,,pinknoise_9.wav,89.3564668158522,30,0.29680548225322634,3,RX81,4,0.0,0.0,5.0,0,0,8.938416422287391,3.2186169624328613
0,,2024-07-03 15:12:26,sub_107,3,distance,cathedral,localisation_accuracy,1,16,pinknoise,,,pinknoise_7.wav,90.54105691941561,30,0.28668143389898615,5,RX81,6,0.0,0.0,7.0,0,0,10.683284457478006,2.880795478820801
0,,2024-07-03 15:12:30,sub_107,3,distance,cathedral,localisation_accuracy,1,17,pinknoise,,,pinknoise_4.wav,93.11908255249811,30,0.16783288486384584,10,RX81,11,0.0,0.0,12.0,0,0,11.299120234604107,2.8903138637542725
0,,2024-07-03 15:12:34,sub_107,3,distance,cathedral,localisation_accuracy,1,18,pinknoise,,,pinknoise_0.wav,91.37043717993046,30,-0.3098125393792983,6,RX81,7,0.0,0.0,8.0,0,0,11.621700879765397,2.6544792652130127
0,,2024-07-03 15:12:38,sub_107,3,distance,cathedral,localisation_accuracy,1,19,pinknoise,,,pinknoise_6.wav,91.54754128276694,30,-0.26224141841443305,7,RX81,8,0.0,0.0,9.0,0,0,10.917888563049853,2.8134758472442627
0,,2024-07-03 15:12:42,sub_107,3,distance,cathedral,localisation_accuracy,1,20,pinknoise,,,pinknoise_4.wav,91.70897779531484,30,-0.4295636630145646,8,RX81,9,0.0,0.0,10.0,0,0,11.357771260997069,2.2241861820220947
0,,2024-07-03 15:12:46,sub_107,3,distance,cathedral,localisation_accuracy,1,21,pinknoise,,,pinknoise_7.wav,87.84744129009594,30,0.4036745941116803,2,RX81,3,0.0,0.0,4.0,0,0,7.3695014662756595,3.015279769897461
0,,2024-07-03 15:12:50,sub_107,3,distance,cathedral,localisation_accuracy,1,22,pinknoise,,,pinknoise_2.wav,84.43054029532811,30,0.04427107275308606,0,RX81,1,0.0,0.0,2.0,0,0,3.7624633431085046,3.2943313121795654
0,,2024-07-03 15:12:55,sub_107,3,distance,cathedral,localisation_accuracy,1,23,pinknoise,,,pinknoise_5.wav,89.4186186562459,30,0.38634103409658727,3,RX81,4,0.0,0.0,5.0,0,0,6.636363636363637,3.1425092220306396
0,,2024-07-03 15:12:59,sub_107,3,distance,cathedral,localisation_accuracy,1,24,pinknoise,,,pinknoise_6.wav,91.87955906398696,30,0.41712817055785567,6,RX81,7,0.0,0.0,8.0,0,0,9.86217008797654,2.921884059906006
0,,2024-07-03 15:13:03,sub_107,3,distance,cathedral,localisation_accuracy,1,25,pinknoise,,,pinknoise_0.wav,89.01876709876012,30,-0.39122428440056145,4,RX81,5,0.0,0.0,6.0,0,0,6.812316715542522,2.7975869178771973
0,,2024-07-03 15:13:07,sub_107,3,distance,cathedral,localisation_accuracy,1,26,pinknoise,,,pinknoise_7.wav,92.84688882867681,30,-0.21452751212750343,10,RX81,11,0.0,0.0,12.0,0,0,10.023460410557185,3.367065191268921
0,,2024-07-03 15:13:12,sub_107,3,distance,cathedral,localisation_accuracy,1,27,pinknoise,,,pinknoise_7.wav,86.37389945857969,30,0.24983729238572272,1,RX81,2,0.0,0.0,3.0,0,0,3.7331378299120237,3.4818592071533203
0,,2024-07-03 15:13:17,sub_107,3,distance,cathedral,localisation_accuracy,1,28,pinknoise,,,pinknoise_4.wav,92.31858028726548,30,0.44251422776547333,9,RX81,10,0.0,0.0,11.0,0,0,10.82991202346041,3.5845792293548584
0,,2024-07-03 15:13:20,sub_107,3,distance,cathedral,localisation_accuracy,1,29,pinknoise,,,pinknoise_5.wav,89.99954774133961,30,-0.4849234384351827,5,RX81,6,0.0,0.0,7.0,0,0,10.023460410557185,2.2653520107269287
0,,2024-07-03 15:13:24,sub_107,3,distance,cathedral,localisation_accuracy,1,30,pinknoise,,,pinknoise_9.wav,91.7364965304276,30,-0.0023533129204242886,7,RX81,8,0.0,0.0,9.0,0,0,9.129032258064516,2.99825119972229
0,,2024-07-03 15:13:29,sub_107,3,distance,cathedral,localisation_accuracy,1,31,pinknoise,,,pinknoise_3.wav,87.52492914287791,30,-0.06589819599396429,2,RX81,3,0.0,0.0,4.0,0,0,4.715542521994135,3.3911266326904297
0,,2024-07-03 15:13:34,sub_107,3,distance,cathedral,localisation_accuracy,1,32,pinknoise,,,pinknoise_8.wav,92.20974759575371,30,0.27594909691067826,8,RX81,9,0.0,0.0,10.0,0,0,9.55425219941349,4.280904054641724
0,,2024-07-03 15:13:38,sub_107,3,distance,cathedral,localisation_accuracy,1,33,pinknoise,,,pinknoise_6.wav,91.79794215539656,30,0.29940616853211255,6,RX81,7,0.0,0.0,8.0,0,0,10.991202346041057,2.625765800476074
0,,2024-07-03 15:13:42,sub_107,3,distance,cathedral,localisation_accuracy,1,34,pinknoise,,,pinknoise_4.wav,84.2105251381043,30,-0.281492383988334,0,RX81,1,0.0,0.0,2.0,0,0,3.5718475073313787,3.2495534420013428
0,,2024-07-03 15:13:46,sub_107,3,distance,cathedral,localisation_accuracy,1,35,pinknoise,,,pinknoise_6.wav,86.3756555030092,30,0.2524282200978202,1,RX81,2,0.0,0.0,3.0,0,0,3.8797653958944283,2.964162826538086
0,,2024-07-03 15:13:51,sub_107,3,distance,cathedral,localisation_accuracy,1,36,pinknoise,,,pinknoise_4.wav,91.75097899995606,30,-0.3565314305124524,9,RX81,10,0.0,0.0,11.0,0,0,9.935483870967742,3.390244483947754
0,,2024-07-03 15:13:55,sub_107,3,distance,cathedral,localisation_accuracy,1,37,pinknoise,,,pinknoise_4.wav,92.20106162450044,30,0.2635695063298851,8,RX81,9,0.0,0.0,10.0,0,0,10.82991202346041,2.5890328884124756
0,,2024-07-03 15:13:59,sub_107,3,distance,cathedral,localisation_accuracy,1,38,pinknoise,,,pinknoise_4.wav,90.52900360939496,30,0.26928891142284384,5,RX81,6,0.0,0.0,7.0,0,0,8.219941348973608,3.204181671142578
0,,2024-07-03 15:14:03,sub_107,3,distance,cathedral,localisation_accuracy,1,39,pinknoise,,,pinknoise_1.wav,89.19899606466898,30,-0.1527500210667666,4,RX81,5,0.0,0.0,6.0,0,0,8.161290322580646,3.171358585357666
0,,2024-07-03 15:14:07,sub_107,3,distance,cathedral,localisation_accuracy,1,40,pinknoise,,,pinknoise_8.wav,89.45740726379326,30,0.442353708509613,3,RX81,4,0.0,0.0,5.0,0,0,6.724340175953079,2.6143651008605957
0,,2024-07-03 15:14:11,sub_107,3,distance,cathedral,localisation_accuracy,1,41,pinknoise,,,pinknoise_1.wav,93.32355606360085,30,0.4582893688169529,10,RX81,11,0.0,0.0,12.0,0,0,10.448680351906159,2.9671733379364014
0,,2024-07-03 15:14:15,sub_107,3,distance,cathedral,localisation_accuracy,1,42,pinknoise,,,pinknoise_1.wav,92.07568918598923,30,0.46988171640323595,7,RX81,8,0.0,0.0,9.0,0,0,10.976539589442815,2.609066963195801
0,,2024-07-03 15:14:20,sub_107,3,distance,cathedral,localisation_accuracy,1,43,pinknoise,,,pinknoise_8.wav,87.89006143159051,30,0.46627742997525734,2,RX81,3,0.0,0.0,4.0,0,0,4.392961876832845,3.3115103244781494
0,,2024-07-03 15:14:24,sub_107,3,distance,cathedral,localisation_accuracy,1,44,pinknoise,,,pinknoise_7.wav,91.86848363245315,30,-0.19285320659705096,9,RX81,10,0.0,0.0,11.0,0,0,8.058651026392962,3.5631351470947266
