,event_id,timestamp,subject_id,session_index,plane,setup,task,block,trial_index,stim_type,headpose_offset_azi,headpose_offset_ele,stim_filename,stim_level,mgb_level,fluctuation,speaker_id,speaker_proc,speaker_chan,stim_azi,stim_ele,stim_dist,resp_azi,resp_ele,resp_dist,reaction_time
0,,2024-07-25 13:23:09,sub_120,3,distance,cathedral,localisation_accuracy,1,0,pinknoise,,,pinknoise_6.wav,87.37980471267187,30,-0.27482446750685563,2,RX81,3,0.0,0.0,4.0,0,0,10.991202346041057,17.828328609466553
0,,2024-07-25 13:23:10,sub_120,3,distance,cathedral,localisation_accuracy,1,1,pinknoise,,,pinknoise_5.wav,85.87496786060939,30,-0.4773876953968518,1,RX81,2,0.0,0.0,3.0,0,0,10.991202346041057,0.015594244003295898
0,,2024-07-25 13:23:25,sub_120,3,distance,cathedral,localisation_accuracy,1,2,pinknoise,,,pinknoise_3.wav,89.28808311915492,30,0.19859715601043004,3,RX81,4,0.0,0.0,5.0,0,0,10.991202346041057,13.968848705291748
0,,2024-07-25 13:25:35,sub_120,3,distance,cathedral,localisation_accuracy,1,0,pinknoise,,,pinknoise_0.wav,84.73267567213654,30,0.49745189955187585,0,RX81,1,0.0,0.0,2.0,0,0,8.703812316715544,7.200502157211304
0,,2024-07-25 13:25:44,sub_120,3,distance,cathedral,localisation_accuracy,1,1,pinknoise,,,pinknoise_9.wav,90.67356079143076,30,0.47854013613050306,5,RX81,6,0.0,0.0,7.0,0,0,9.187683284457478,7.688131093978882
0,,2024-07-25 13:25:52,sub_120,3,distance,cathedral,localisation_accuracy,1,2,pinknoise,,,pinknoise_3.wav,89.4269992154843,30,0.3984342429986567,3,RX81,4,0.0,0.0,5.0,0,0,10.111436950146627,6.983509540557861
0,,2024-07-25 13:26:01,sub_120,3,distance,cathedral,localisation_accuracy,1,3,pinknoise,,,pinknoise_6.wav,91.51058773280874,30,-0.11145187191359307,6,RX81,7,0.0,0.0,8.0,0,0,11.093841642228739,7.810448884963989
0,,2024-07-25 13:26:11,sub_120,3,distance,cathedral,localisation_accuracy,1,4,pinknoise,,,pinknoise_8.wav,86.17293722830308,30,-0.045208217374093085,1,RX81,2,0.0,0.0,3.0,0,0,10.521994134897362,8.968169927597046
0,,2024-07-25 13:26:18,sub_120,3,distance,cathedral,localisation_accuracy,1,5,pinknoise,,,pinknoise_9.wav,87.53312232971146,30,-0.054059298341977535,2,RX81,3,0.0,0.0,4.0,0,0,11.665689149560118,5.264700889587402
0,,2024-07-25 13:26:25,sub_120,3,distance,cathedral,localisation_accuracy,1,6,pinknoise,,,pinknoise_3.wav,91.63965282441322,30,-0.13583414792796722,7,RX81,8,0.0,0.0,9.0,0,0,11.885630498533725,6.279257774353027
0,,2024-07-25 13:26:33,sub_120,3,distance,cathedral,localisation_accuracy,1,7,pinknoise,,,pinknoise_4.wav,92.83770748624681,30,-0.22734003940485126,10,RX81,11,0.0,0.0,12.0,0,0,12.193548387096776,6.435947895050049
0,,2024-07-25 13:26:39,sub_120,3,distance,cathedral,localisation_accuracy,1,8,pinknoise,,,pinknoise_9.wav,92.1659964806799,30,0.22562005074768698,9,RX81,10,0.0,0.0,11.0,0,0,12.486803519061585,4.826457500457764
0,,2024-07-25 13:26:47,sub_120,3,distance,cathedral,localisation_accuracy,1,9,pinknoise,,,pinknoise_6.wav,92.33734242521146,30,0.45838696760034237,8,RX81,9,0.0,0.0,10.0,0,0,12.648093841642229,7.125452756881714
0,,2024-07-25 13:26:59,sub_120,3,distance,cathedral,localisation_accuracy,1,10,pinknoise,,,pinknoise_9.wav,89.10454775180696,30,-0.27796012209475507,4,RX81,5,0.0,0.0,6.0,0,0,12.765395894428153,11.097268342971802
0,,2024-07-25 13:27:11,sub_120,3,distance,cathedral,localisation_accuracy,1,11,pinknoise,,,pinknoise_1.wav,91.78671324095889,30,-0.321133330248199,8,RX81,9,0.0,0.0,10.0,0,0,12.296187683284458,10.156290054321289
0,,2024-07-25 13:27:21,sub_120,3,distance,cathedral,localisation_accuracy,1,12,pinknoise,,,pinknoise_9.wav,91.77009116901145,30,0.2593390183809502,6,RX81,7,0.0,0.0,8.0,0,0,11.73900293255132,9.51594090461731
0,,2024-07-25 13:27:30,sub_120,3,distance,cathedral,localisation_accuracy,1,13,pinknoise,,,pinknoise_1.wav,84.48697250704996,30,0.12840077807237193,0,RX81,1,0.0,0.0,2.0,0,0,3.131964809384164,7.439533233642578
0,,2024-07-25 13:27:36,sub_120,3,distance,cathedral,localisation_accuracy,1,14,pinknoise,,,pinknoise_6.wav,89.57503214985047,30,0.3510135121958874,4,RX81,5,0.0,0.0,6.0,0,0,8.29325513196481,4.953921794891357
0,,2024-07-25 13:27:41,sub_120,3,distance,cathedral,localisation_accuracy,1,15,pinknoise,,,pinknoise_4.wav,86.00397200865598,30,-0.2910487648234523,1,RX81,2,0.0,0.0,3.0,0,0,5.463343108504399,3.5150105953216553
0,,2024-07-25 13:27:46,sub_120,3,distance,cathedral,localisation_accuracy,1,16,pinknoise,,,pinknoise_9.wav,91.53552644045715,30,-0.27869023036249707,7,RX81,8,0.0,0.0,9.0,0,0,9.700879765395895,4.000709295272827
0,,2024-07-25 13:27:52,sub_120,3,distance,cathedral,localisation_accuracy,1,17,pinknoise,,,pinknoise_2.wav,87.63872992492836,30,0.09896015944638603,2,RX81,3,0.0,0.0,4.0,0,0,10.712609970674487,4.452805280685425
0,,2024-07-25 13:27:58,sub_120,3,distance,cathedral,localisation_accuracy,1,18,pinknoise,,,pinknoise_0.wav,93.18687941835651,30,0.2638307014400396,10,RX81,11,0.0,0.0,12.0,0,0,11.137829912023461,5.628777027130127
0,,2024-07-25 13:28:04,sub_120,3,distance,cathedral,localisation_accuracy,1,19,pinknoise,,,pinknoise_8.wav,90.41463854214372,30,0.10476011974903787,5,RX81,6,0.0,0.0,7.0,0,0,11.372434017595308,4.093842506408691
0,,2024-07-25 13:28:09,sub_120,3,distance,cathedral,localisation_accuracy,1,20,pinknoise,,,pinknoise_8.wav,91.95740154727447,30,-0.06839445292430413,9,RX81,10,0.0,0.0,11.0,0,0,11.72434017595308,4.264814376831055
0,,2024-07-25 13:28:16,sub_120,3,distance,cathedral,localisation_accuracy,1,21,pinknoise,,,pinknoise_0.wav,89.30848075994433,30,0.2278575901354153,3,RX81,4,0.0,0.0,5.0,0,0,11.885630498533725,5.484888076782227
0,,2024-07-25 13:28:20,sub_120,3,distance,cathedral,localisation_accuracy,1,22,pinknoise,,,pinknoise_3.wav,91.75855570822296,30,-0.3460046070659051,9,RX81,10,0.0,0.0,11.0,0,0,12.193548387096776,3.1716225147247314
0,,2024-07-25 13:28:25,sub_120,3,distance,cathedral,localisation_accuracy,1,23,pinknoise,,,pinknoise_9.wav,86.22672173329264,30,0.03347305720475169,1,RX81,2,0.0,0.0,3.0,0,0,3.8944281524926687,3.54744291305542
0,,2024-07-25 13:28:31,sub_120,3,distance,cathedral,localisation_accuracy,1,24,pinknoise,,,pinknoise_7.wav,91.47710617869893,30,-0.15895980175785973,6,RX81,7,0.0,0.0,8.0,0,0,9.52492668621701,4.468380451202393
0,,2024-07-25 13:28:37,sub_120,3,distance,cathedral,localisation_accuracy,1,25,pinknoise,,,pinknoise_6.wav,84.35671442771269,30,-0.06543467815416149,0,RX81,1,0.0,0.0,2.0,0,0,3.131964809384164,4.782052278518677
0,,2024-07-25 13:28:43,sub_120,3,distance,cathedral,localisation_accuracy,1,26,pinknoise,,,pinknoise_4.wav,89.5606098850444,30,0.33153657554324933,4,RX81,5,0.0,0.0,6.0,0,0,10.214076246334312,5.509085655212402
0,,2024-07-25 13:28:48,sub_120,3,distance,cathedral,localisation_accuracy,1,27,pinknoise,,,pinknoise_2.wav,92.93250883850857,30,-0.09477934742777161,10,RX81,11,0.0,0.0,12.0,0,0,10.565982404692082,3.325409412384033
0,,2024-07-25 13:28:51,sub_120,3,distance,cathedral,localisation_accuracy,1,28,pinknoise,,,pinknoise_3.wav,91.85423711351633,30,-0.22662411573201613,8,RX81,9,0.0,0.0,10.0,0,0,11.093841642228739,2.406412363052368
0,,2024-07-25 13:28:57,sub_120,3,distance,cathedral,localisation_accuracy,1,29,pinknoise,,,pinknoise_7.wav,87.7622649550777,30,0.2789480201558703,2,RX81,3,0.0,0.0,4.0,0,0,11.372434017595308,4.078150749206543
0,,2024-07-25 13:29:05,sub_120,3,distance,cathedral,localisation_accuracy,1,30,pinknoise,,,pinknoise_2.wav,90.36699203222844,30,0.036478696048792725,5,RX81,6,0.0,0.0,7.0,0,0,10.536656891495602,6.8157265186309814
0,,2024-07-25 13:29:10,sub_120,3,distance,cathedral,localisation_accuracy,1,31,pinknoise,,,pinknoise_9.wav,91.52421028107467,30,-0.2941741965622344,7,RX81,8,0.0,0.0,9.0,0,0,11.035190615835777,4.22028112411499
0,,2024-07-25 13:29:15,sub_120,3,distance,cathedral,localisation_accuracy,1,32,pinknoise,,,pinknoise_1.wav,88.88046731579641,30,-0.3802258542279229,3,RX81,4,0.0,0.0,5.0,0,0,11.460410557184751,3.375119209289551
0,,2024-07-25 13:29:19,sub_120,3,distance,cathedral,localisation_accuracy,1,33,pinknoise,,,pinknoise_8.wav,90.54607064875896,30,0.2939190200733339,5,RX81,6,0.0,0.0,7.0,0,0,11.826979472140764,3.188931465148926
0,,2024-07-25 13:29:25,sub_120,3,distance,cathedral,localisation_accuracy,1,34,pinknoise,,,pinknoise_0.wav,87.27612160901829,30,-0.42319668300860414,2,RX81,3,0.0,0.0,4.0,0,0,3.29325513196481,4.8285605907440186
0,,2024-07-25 13:29:32,sub_120,3,distance,cathedral,localisation_accuracy,1,35,pinknoise,,,pinknoise_9.wav,92.03049329548962,30,0.021491850688948766,8,RX81,9,0.0,0.0,10.0,0,0,8.557184750733139,6.204523086547852
0,,2024-07-25 13:29:36,sub_120,3,distance,cathedral,localisation_accuracy,1,36,pinknoise,,,pinknoise_8.wav,89.09380768921237,30,-0.07867544155084916,3,RX81,4,0.0,0.0,5.0,0,0,7.66275659824047,2.725452184677124
0,,2024-07-25 13:29:40,sub_120,3,distance,cathedral,localisation_accuracy,1,37,pinknoise,,,pinknoise_0.wav,92.75072983903094,30,-0.34844392246912503,10,RX81,11,0.0,0.0,12.0,0,0,10.096774193548388,2.5938146114349365
0,,2024-07-25 13:29:45,sub_120,3,distance,cathedral,localisation_accuracy,1,38,pinknoise,,,pinknoise_7.wav,92.18572029482536,30,0.2535697728227502,9,RX81,10,0.0,0.0,11.0,0,0,10.565982404692082,4.329561948776245
0,,2024-07-25 13:29:51,sub_120,3,distance,cathedral,localisation_accuracy,1,39,pinknoise,,,pinknoise_8.wav,84.72727381450389,30,0.48928980078471296,0,RX81,1,0.0,0.0,2.0,0,0,3.513196480938417,4.265874862670898
0,,2024-07-25 13:29:55,sub_120,3,distance,cathedral,localisation_accuracy,1,40,pinknoise,,,pinknoise_8.wav,89.3604060728587,30,0.062453384197894035,4,RX81,5,0.0,0.0,6.0,0,0,8.850439882697948,3.4232070446014404
