,event_id,timestamp,subject_id,session_index,plane,setup,task,block,trial_index,stim_type,headpose_offset_azi,headpose_offset_ele,stim_filename,stim_level,mgb_level,fluctuation,speaker_id,speaker_proc,speaker_chan,stim_azi,stim_ele,stim_dist,resp_azi,resp_ele,resp_dist,reaction_time
0,,2024-07-01 09:59:17,sub_108,3,distance,cathedral,localisation_accuracy,1,0,pinknoise,,,pinknoise_6.wav,84.29699452387752,30,-0.1538857120766075,0,RX81,1,0.0,0.0,2.0,0,0,8.894428152492669,2.187281370162964
0,,2024-07-01 09:59:20,sub_108,3,distance,cathedral,localisation_accuracy,1,1,pinknoise,,,pinknoise_4.wav,89.13846217790386,30,-0.01517011622787312,3,RX81,4,0.0,0.0,5.0,0,0,10.346041055718477,1.5467214584350586
0,,2024-07-01 09:59:23,sub_108,3,distance,cathedral,localisation_accuracy,1,2,pinknoise,,,pinknoise_3.wav,89.03720191287258,30,-0.3669195559048698,4,RX81,5,0.0,0.0,6.0,0,0,11.005865102639296,2.0310449600219727
0,,2024-07-01 09:59:26,sub_108,3,distance,cathedral,localisation_accuracy,1,3,pinknoise,,,pinknoise_9.wav,91.9763016349477,30,-0.05501312962475913,8,RX81,9,0.0,0.0,10.0,0,0,11.519061583577713,1.5154736042022705
0,,2024-07-01 09:59:28,sub_108,3,distance,cathedral,localisation_accuracy,1,4,pinknoise,,,pinknoise_8.wav,93.00407895362612,30,0.005687961143975739,10,RX81,11,0.0,0.0,12.0,0,0,11.870967741935484,1.1874363422393799
0,,2024-07-01 09:59:32,sub_108,3,distance,cathedral,localisation_accuracy,1,5,pinknoise,,,pinknoise_3.wav,87.71160787967752,30,0.20501193911780757,2,RX81,3,0.0,0.0,4.0,0,0,7.970674486803519,2.218550205230713
0,,2024-07-01 09:59:35,sub_108,3,distance,cathedral,localisation_accuracy,1,6,pinknoise,,,pinknoise_6.wav,92.07743843533424,30,0.4723362464180034,7,RX81,8,0.0,0.0,9.0,0,0,11.665689149560118,2.2498421669006348
0,,2024-07-01 09:59:38,sub_108,3,distance,cathedral,localisation_accuracy,1,7,pinknoise,,,pinknoise_9.wav,90.15186997386637,30,-0.269886147895094,5,RX81,6,0.0,0.0,7.0,0,0,10.331378299120235,1.3592157363891602
0,,2024-07-01 09:59:40,sub_108,3,distance,cathedral,localisation_accuracy,1,8,pinknoise,,,pinknoise_6.wav,91.65765881054432,30,0.09812887348074528,6,RX81,7,0.0,0.0,8.0,0,0,11.137829912023461,1.4061057567596436
0,,2024-07-01 09:59:43,sub_108,3,distance,cathedral,localisation_accuracy,1,9,pinknoise,,,pinknoise_4.wav,91.81516516854347,30,-0.26723493208913773,9,RX81,10,0.0,0.0,11.0,0,0,11.695014662756599,1.437335729598999
